Start Time;End Time;Sentence;Translation;Emotion_fine;Emotion_core;Student Emotion;Corrected_emotion
00:20:00.188000;00:20:03.188000;Wanneer er een helikopter aan de horizon verschijnt...;When a helicopter appears on the horizon...;anticipation;surprise;neutral;neutral
00:20:03.188000;00:20:05.188000;hopen de eilandbewoners op hulp.;the islanders hope for help.;hope;happiness;neutral;neutral
00:20:07.188000;00:20:10.188000;De eilandbewoners kunnen meer gereedschap krijgen...;The islanders can get more tools...;expectation;neutral;neutral;neutral
00:20:10.188000;00:20:13.188000;als ze in staat zijn deze zak uit het water te halen...;if they are able to get this bag out of the water...;hope;happiness;neutral;neutral
00:20:13.188000;00:20:16.188000;voordat hij met de stroming verdwijnt of naar de zeebodem zingt.;before he disappears with the current or sinks to the seabed.;apprehension;fear;sadness;neutral
00:20:33.188000;00:20:37.188000;Ook voor de kust van Lima wordt voor Kamp Zuid een zak in het water gedropt.;Also off the coast of Lima, a bag is dropped into the water for Camp South.;expectation;neutral;neutral;neutral
00:20:43.188000;00:20:46.188000;Kamp Zuid slaagt erin de zak uit het water te halen...;Camp South manages to get the bag out of the water...;satisfaction;happiness;happiness;happiness
00:20:46.188000;00:20:48.188000;voordat hij naar de bodem zingt.;before it sinks to the bottom.;anticipation;neutral;neutral;neutral
00:21:08.188000;00:21:12.188000;Voor de kust van Simbang is het de kampleden van Noord nog niet gelukt.;Off the coast of Simbang, the camp members of North have not succeeded yet.;frustration;sadness;sadness;sadness
00:21:12.188000;00:21:14.188000;Om de gedropte zak te vinden.;To find the dropped bag.;determination;neutral;neutral;neutral
00:21:37.188000;00:21:41.188000;Noord moet in tegenstelling tot Kamp Zuid verder zonder noodransoen.;North must, unlike Camp South, continue without emergency rations.;resignation;sadness;neutral;neutral
00:21:43.188000;00:21:45.188000;Wat is dit?;What is this?;confusion;surprise;surprize;surprise
00:21:45.188000;00:21:48.188000;Er wordt vooral gehoopt op Ã©Ã©n d;There is mainly hope for one thing.;hope;happiness;fear;happiness
00:21:48.188000;00:21:50.188000;Gereedschap om vuur te maken.;Tools to make fire.;resourcefulness;neutral;neutral;neutral
00:21:56.188000;00:22:00.188000;Maar ja, ik ben nog steeds heel blij met al die andere dingen.;But yes, I am still very happy with all those other things.;contentment;happiness;happiness;happiness
00:22:00.188000;00:22:03.188000;Echt hartstikke blij. Ik bedoel, tuurlijk.;Really very happy. I mean, of course.;joy;happiness;happiness;happiness
00:22:03.188000;00:22:06.188000;Maar zonder vuur kunnen we nog steeds niet beginnen.;But without fire we still can't start.;frustration;sadness;sadness;sadness
00:22:07.188000;00:22:09.188000;Test op dat het niet rauw is.;Test to make sure it's not raw.;caution;fear;neutral;fear
00:22:09.188000;00:22:11.188000;Het is een soort garnalen of zo.;It's a kind of shrimp or something.;curiosity;surprise;surprize;surprise
00:22:11.188000;00:22:13.188000;Dat is wel mijn probleem dan.;That is my problem then.;resignation;sadness;sadness;sadness
00:22:14.188000;00:22:17.188000;Veel ideeÃ«n om te gaan eten. Er zijn dingen die moeten gekookt worde;Many ideas to go eat. There are things that need to be cooked.;planning;neutral;neutral;neutral
00:22:17.188000;00:22:20.188000;We hebben die rijst, we hebben die bloem, olie.;We have that rice, we have that flour, oil.;reassurance;happiness;neutral;happiness
00:22:20.188000;00:22:25.188000;Ik bedoel, dat zijn zaken die je niet zomaar in brute vorm tot je lichaam neemt.;I mean, those are things you don't just take into your body in raw form.;caution;fear;fear;fear
00:22:27.188000;00:22:29.188000;Een blik is nooit eens in sloeg.;A can never even ended up in...;disappointment;sadness;anger;sadness
00:22:29.188000;00:22:31.188000;Jammie.;Yummy.;pleasure;happiness;happiness;happiness
00:22:31.188000;00:22:34.188000;Lubber, maar misschien zit dat eronder.;Blubber, but maybe it's underneath.;speculation;neutral;neutral;neutral
00:22:34.188000;00:22:36.188000;Dat is blubber, dat is vet.;That's blubber, that's fat.;disgust;disgust;surprize;disgust
00:22:36.188000;00:22:38.188000;Wacht, wacht, wacht.;Wait, wait, wait.;anticipation;surprise;fear;surprise
00:22:38.188000;00:22:40.188000;O, champignons.;Oh, mushrooms.;recognition;surprise;surprize;surprise
00:22:40.188000;00:22:43.188000;Mocht je willen, dat is een soort rups.;If you want, that's a kind of caterpillar.;curiosity;surprise;neutral;surprise
00:22:43.188000;00:22:45.188000;Nee, dat is geen champignons.;No, that's not mushrooms.;correction;neutral;fear;neutral
00:22:45.188000;00:22:47.188000;Dat is een rups, joh.;That's a caterpillar, you know.;clarification;neutral;fear;surprise
00:22:47.188000;00:22:49.188000;Kan dat echt rauw?;Can that really be eaten raw?;doubt;surprise;surprise;surprise
00:03:00.199000;00:03:01.199000;Kijk gewoon normaal.;Just look normal.;annoyance;anger;neutral;neutral 
00:03:01.199000;00:03:02.199000;Kijk gewoon normaal, ja.;Just look normal, okay.;annoyance;anger;neutral;anger
00:03:02.199000;00:03:03.199000;OkÃ�;OkÃ�;acceptance;neutral;neutral;neutral
00:03:03.199000;00:03:04.199000;Nee, kijk.;No, look.;insistence;neutral;neutral;neutral
00:03:04.199000;00:03:05.199000;Dat is raar.;That is weird.;confusion;surprise;neutral;surprise 
00:03:05.199000;00:03:06.199000;Wat doe je zo'n knip oogje?;Why are you giving such a wink?;curiosity;neutral;surprise;surprise 
00:03:06.199000;00:03:07.199000;Ja, maar ja.;Yes, but yes.;resignation;neutral;neutral;neutral
00:03:07.199000;00:03:08.199000;Bij de kassa.;At the checkout.;neutrality;neutral;neutral;neutral
00:03:08.199000;00:03:09.199000;Een dame maakt een grapje.;A lady makes a joke.;playfulness;happiness;neutral;neutral
00:03:09.199000;00:03:10.199000;Dat is toch niet erg?;That's not bad, is it?;reassurance;neutral;neutral;neutral
00:03:10.199000;00:03:11.199000;Nee, jawel.;No, actually yes.;confusion;surprise;neutral;surprise
00:03:11.199000;00:03:12.199000;Waarom?;Why?;confusion;surprise;surprise;surprise
00:03:12.199000;00:03:13.199000;Nee, ja.;No, yes.;confusion;surprise;neutral;neutral
00:03:13.199000;00:03:14.199000;Niet flirten.;Don't flirt.;warning;anger;neutral;anger
00:03:14.199000;00:03:15.199000;Ja, maar wat?;Yes, but what?;confusion;surprise;surprise;surprise
00:03:15.199000;00:03:16.199000;Kijk, als ze een grapje maakt en ze lacht, dan okÃ�;Look, if she makes a joke and she laughs, then it's okay.;acceptance;neutral;neutral;neutral
00:03:17.199000;00:03:20.199000;Maar je hoeft niet overdreven te lachen dat heel je tanden buiten zijn en zo.;But you don't have to laugh so exaggeratedly that all your teeth are showing and so on.;annoyance;disgust;anger;anger
00:03:20.199000;00:03:21.199000;Dat hoeft niet.;That is not necessary.;dismissal;neutral;neutral;neutral
00:03:21.199000;00:03:22.199000;Nee.;No.;rejection;anger;neutral;neutral
00:03:22.199000;00:03:23.199000;Hoe?;How?;confusion;surprise;neutral;surprise
00:03:23.199000;00:03:24.199000;Dat je tanden buiten zijn.;That your teeth are outside.;confusion;surprise;neutral;surprise
00:03:24.199000;00:03:25.199000;Ja, zo.;Yes, like this.;acceptance;neutral;neutral;neutral
00:03:25.199000;00:03:26.199000;Ja, zo.;Yes, like that.;acceptance;neutral;neutral;neutral
00:03:26.199000;00:03:27.199000;HÃ©, hou op, hoo;Hey, stop it, okay.;annoyance;anger;anger;anger
00:03:27.199000;00:03:28.199000;Dat vind ik...;I think that...;hesitation;neutral;neutral;neutral
00:03:28.199000;00:03:29.199000;Nee, dat vind ik...;No, I think...;hesitation;neutral;neutral;neutral
00:03:29.199000;00:03:30.199000;Dat is overdreven.;That is exaggerated.;dismissiveness;disgust;neutral;surprise
00:03:30.199000;00:03:31.199000;Ja.;Yes.;agreement;neutral;neutral;neutral
00:03:31.199000;00:03:32.199000;Ja?;Yes?;curiosity;neutral;surprise;neutral
00:03:32.199000;00:03:33.199000;Die glimlach van mij is van jou.;My smile is yours.;affection;happiness;neutral;happiness
00:03:33.199000;00:03:34.199000;Ja, zeg maar.;Yes, go ahead.;readiness;neutral;neutral;neutral
00:03:34.199000;00:03:35.199000;Ik weet het.;I know it.;certainty;neutral;neutral;neutral
00:03:35.199000;00:03:36.199000;Tenzij het echt grappig is.;Unless it's really funny.;expectation;neutral;neutral;neutral
00:03:36.199000;00:03:37.199000;Snap je?;Do you understand?;curiosity;neutral;neutral;neutral
00:03:37.199000;00:03:38.199000;Maar anders denk ik dat je echt te veel doet.;But otherwise I think you really do too much.;concern;fear;neutral;fear
00:03:38.199000;00:03:39.199000;Maar wel over het randje, hoor.;But it's over the line, though.;disapproval;disgust;anger;anger
00:03:39.199000;00:03:40.199000;Hoezo?;How so?;curiosity;neutral;surprise;surprise 
00:03:40.199000;00:03:41.199000;Je entertaint haar wel, zeg maar.;You do entertain her, so to speak.;amusement;happiness;neutral;happiness
00:03:41.199000;00:03:42.199000;Je geeft haar veel.;You give her a lot.;appreciation;happiness;neutral;neutral
00:03:42.199000;00:03:43.199000;OkÃ©, dan zijn we uitgepraat, j;Okay, then we're done talking, right?;resignation;sadness;anger;neutral
00:03:43.199000;00:03:44.199000;OkÃ�;OkÃ�;acceptance;neutral;neutral;neutral
00:03:44.199000;00:03:45.199000;OkÃ�;OkÃ�;acceptance;neutral;neutral;neutral
00:03:45.199000;00:03:46.199000;Na 24 uur met twee leuke vrouwen moet Rob beslissen wat hij gaat doen.;After 24 hours with two nice women, Rob has to decide what he is going to do.;contemplation;neutral;neutral;neutral
00:03:46.199000;00:03:47.199000;Wil hij met Ã©Ã©n van hen verder daten of met allebei n;Does he want to continue dating one of them or neither of them?;curiosity;neutral;neutral;neutral
00:03:47.199000;00:03:48.199000;Een beslissing die jou papier zet voor zowel Angela als Marina, die in ieder geval een;A decision that puts you on paper for both Angela and Marina, who in any case a;uncertainty;fear;neutral;fear
00:03:48.199000;00:03:49.199000;nacht bij hem heeft geslapen.;slept at his place at night.;intimacy;happiness;neutral;happiness
00:03:49.199000;00:03:50.199000;Maar was dat genoeg om verder te gaan?;But was that enough to continue?;doubt;fear;neutral;fear
00:03:50.199000;00:03:51.199000;Ben jij zenuwachtig, toch, Rob?;Are you nervous, right, Rob?;nervousness;fear;neutral;fear
00:03:51.199000;00:03:52.199000;Ik ga zo meteen...;I'm going in a moment...;anticipation;surprise;neutral;neutral
00:03:52.199000;00:03:53.199000;Ik ga zo meteen...;I'm going in a moment...;anticipation;neutral;neutral;neutral
00:03:53.199000;00:03:54.199000;Ik ga zo meteen...;I'm going in a moment...;hesitation;fear;neutral;neutral
00:35:23.282000;00:35:27.282000;Ik denk dat ik hier nog veel langer zou blijven.;I think I would stay here much longer.;contemplation;neutral;neutral;neutral
00:35:27.282000;00:35:29.282000;Dat ik gewoon dood ga gaan verdienen.;That I am just going to earn myself to death.;weariness;sadness;anger;neutral
00:35:37.282000;00:35:41.282000;Hildes mededeling van de vorige avond heeft het kamp aan het denken gezet.;Hilde's announcement from the previous evening has made the camp think.;contemplation;neutral;neutral;neutral
00:35:43.282000;00:35:45.282000;Normaal waren dat onze zaken, natuurlijk niet.;Normally those were our affairs, of course not.;defensiveness;anger;neutral;
00:35:45.282000;00:35:47.282000;Dat moet hier dan ook aan ons niet komen.;That should not come to us here either.;rejection;anger;neutral;
00:35:48.282000;00:35:50.282000;Normaal waren dat onze zaken, natuurlijk niet.;Normally those were our affairs, of course not.;defensiveness;anger;neutral;
00:35:50.282000;00:35:52.282000;Dat moet hier dan ook aan ons niet komen vertellen.;That should not be told to us here either.;resentment;anger;neutral;
00:35:52.282000;00:35:54.282000;Want we hebben problemen genoeg in feite.;Because we have enough problems as it is.;exasperation;sadness;anger;
00:35:54.282000;00:35:56.282000;Dat moet toch dagen verlicht worden.;That should be lightened up for days.;hope;happiness;happiness;happiness
00:35:56.282000;00:35:59.282000;En als je dan in een bepaalde situatie zit,;And when you are in a certain situation,;uncertainty;neutral;neutral;neutral
00:35:59.282000;00:36:04.282000;wordt er dus meer tijd ingestoken met praten en praten en praten.;So more time is spent talking and talking and talking.;frustration;anger;neutral;
00:36:07.282000;00:36:10.282000;Ik ben een heel harde...;I am a very tough...;pride;happiness;anger;happiness
00:36:11.282000;00:36:13.282000;met veel doorzettingsvermogen.;with a lot of perseverance.;determination;neutral;happiness;
00:36:13.282000;00:36:16.282000;Een vrouw die weet wat ze kan.;A woman who knows what she can do.;confidence;happiness;neutral;
00:36:16.282000;00:36:18.282000;Die dat al heel wat bereikt heeft.;Who has already achieved quite a lot.;admiration;happiness;happiness;happiness
00:36:20.282000;00:36:24.282000;Maar iets knakt hier af in mij.;But something breaks inside me here.;heartbreak;sadness;sadness;sadness
00:36:25.282000;00:36:29.282000;Ik vind dat de moraal naar beneden afvalt.;I think that morale is dropping.;disappointment;sadness;disgust;
00:36:29.282000;00:36:31.282000;Ja, ze haalt de moraal wat naar beneden.;Yes, she brings the morale down a bit.;disappointment;sadness;sadness;sadness
00:36:31.282000;00:36:33.282000;Dat kost ons heel veel energie.;That costs us a lot of energy.;exhaustion;sadness;sadness;sadness
00:36:33.282000;00:36:35.282000;Om de mensen de hele tijd mee te trekken, op te tippen.;To keep dragging people along all the time, to tip them off.;frustration;anger;anger;anger
00:36:35.282000;00:36:38.282000;Ja, want de groep is zo sterk als de zwakste schakel.;Yes, because the group is only as strong as its weakest link.;solidarity;neutral;neutral;neutral
00:36:38.282000;00:36:41.282000;Nou, nu hebben we de eerste zwakke schakel, podommen.;Well, now we have the first weak link, idiots.;contempt;disgust;anger;
00:36:41.282000;00:36:43.282000;En dan laten we hem vallen.;And then we drop him.;resignation;sadness;neutral;
00:36:43.282000;00:36:47.282000;Ik ga mijn moraal er echt niet voor opgeven.;I'm really not going to give up my morals for this.;determination;anger;anger;anger
00:36:48.282000;00:36:50.282000;In wat voor opzet?;In what kind of setup?;curiosity;neutral;neutral;neutral
00:36:50.282000;00:36:52.282000;We voelen ons allemaal nu goed.;We all feel good now.;contentment;happiness;happiness;happiness
00:36:52.282000;00:36:54.282000;En als dat bij jou niet verandert,;And if that doesn't change with you,;concern;fear;anger;
00:36:54.282000;00:36:56.282000;ga ik dat zeker niet de sfeer laten verzien.;I will definitely not let that ruin the mood.;determination;happiness;anger;
